id,Temperature,Date
2620,12.7,"1988-03-05 00:00:00"
2621,14.2,"1988-03-06 00:00:00"
2622,16.8,"1988-03-07 00:00:00"
2623,16.7,"1988-03-08 00:00:00"
2624,16.2,"1988-03-09 00:00:00"
2625,14.5,"1988-03-10 00:00:00"
2626,10,"1988-03-11 00:00:00"
2627,12.6,"1988-03-12 00:00:00"
2628,11.9,"1988-03-13 00:00:00"
2629,11.8,"1988-03-14 00:00:00"
2630,13.4,"1988-03-15 00:00:00"
2631,14.5,"1988-03-16 00:00:00"
2632,15.7,"1988-03-17 00:00:00"
2633,15.3,"1988-03-18 00:00:00"
2634,13.9,"1988-03-19 00:00:00"
2635,13.7,"1988-03-20 00:00:00"
2636,15.1,"1988-03-21 00:00:00"
2637,15.6,"1988-03-22 00:00:00"
2638,14.4,"1988-03-23 00:00:00"
2639,13.9,"1988-03-24 00:00:00"
2640,16.2,"1988-03-25 00:00:00"
2641,16.7,"1988-03-26 00:00:00"
2642,15.5,"1988-03-27 00:00:00"
2643,16.4,"1988-03-28 00:00:00"
2644,17.5,"1988-03-29 00:00:00"
2645,18.2,"1988-03-30 00:00:00"
2646,16.1,"1988-03-31 00:00:00"
2647,16.5,"1988-04-01 00:00:00"
2648,14.6,"1988-04-02 00:00:00"
2649,16.4,"1988-04-03 00:00:00"
2650,13.6,"1988-04-04 00:00:00"
2651,15.9,"1988-04-05 00:00:00"
2652,11.9,"1988-04-06 00:00:00"
2653,14.7,"1988-04-07 00:00:00"
2654,9.4,"1988-04-08 00:00:00"
2655,6.6,"1988-04-09 00:00:00"
2656,7.9,"1988-04-10 00:00:00"
2657,11,"1988-04-11 00:00:00"
2658,15.7,"1988-04-12 00:00:00"
2659,15.2,"1988-04-13 00:00:00"
2660,15.9,"1988-04-14 00:00:00"
2661,10.6,"1988-04-15 00:00:00"
2662,8.3,"1988-04-16 00:00:00"
2663,8.6,"1988-04-17 00:00:00"
2664,12.7,"1988-04-18 00:00:00"
2665,10.5,"1988-04-19 00:00:00"
2666,12,"1988-04-20 00:00:00"
2667,11.1,"1988-04-21 00:00:00"
2668,13,"1988-04-22 00:00:00"
2669,12.4,"1988-04-23 00:00:00"
2670,13.3,"1988-04-24 00:00:00"
2671,15.9,"1988-04-25 00:00:00"
2672,12,"1988-04-26 00:00:00"
2673,13.7,"1988-04-27 00:00:00"
2674,17.6,"1988-04-28 00:00:00"
2675,14.3,"1988-04-29 00:00:00"
2676,13.7,"1988-04-30 00:00:00"
2677,15.2,"1988-05-01 00:00:00"
2678,14.5,"1988-05-02 00:00:00"
2679,14.9,"1988-05-03 00:00:00"
2680,15.5,"1988-05-04 00:00:00"
2681,16.4,"1988-05-05 00:00:00"
2682,14.5,"1988-05-06 00:00:00"
2683,12.6,"1988-05-07 00:00:00"
2684,13.6,"1988-05-08 00:00:00"
2685,11.2,"1988-05-09 00:00:00"
2686,11,"1988-05-10 00:00:00"
2687,12,"1988-05-11 00:00:00"
2688,6.8,"1988-05-12 00:00:00"
2689,10.6,"1988-05-13 00:00:00"
2690,13.1,"1988-05-14 00:00:00"
2691,13.5,"1988-05-15 00:00:00"
2692,11.7,"1988-05-16 00:00:00"
2693,13.2,"1988-05-17 00:00:00"
2694,12,"1988-05-18 00:00:00"
2695,10.4,"1988-05-19 00:00:00"
2696,10,"1988-05-20 00:00:00"
2697,8.2,"1988-05-21 00:00:00"
2698,9.4,"1988-05-22 00:00:00"
2699,10.3,"1988-05-23 00:00:00"
2700,8.1,"1988-05-24 00:00:00"
2701,8.7,"1988-05-25 00:00:00"
2702,12.6,"1988-05-26 00:00:00"
2703,10.9,"1988-05-27 00:00:00"
2704,8.7,"1988-05-28 00:00:00"
2705,9.3,"1988-05-29 00:00:00"
2706,6.3,"1988-05-30 00:00:00"
2707,7.8,"1988-05-31 00:00:00"
2708,10,"1988-06-01 00:00:00"
2709,11,"1988-06-02 00:00:00"
2710,11.1,"1988-06-03 00:00:00"
2711,12.6,"1988-06-04 00:00:00"
2712,10.2,"1988-06-05 00:00:00"
2713,11.1,"1988-06-06 00:00:00"
2714,8.7,"1988-06-07 00:00:00"
2715,9.5,"1988-06-08 00:00:00"
2716,9.7,"1988-06-09 00:00:00"
2717,8.2,"1988-06-10 00:00:00"
2718,5,"1988-06-11 00:00:00"
2719,6.5,"1988-06-12 00:00:00"
2720,12.1,"1988-06-13 00:00:00"
2721,8.9,"1988-06-14 00:00:00"
2722,6.1,"1988-06-15 00:00:00"
2723,2.8,"1988-06-16 00:00:00"
2724,3.7,"1988-06-17 00:00:00"
2725,6.8,"1988-06-18 00:00:00"
2726,6.6,"1988-06-19 00:00:00"
2727,7,"1988-06-20 00:00:00"
2728,7.3,"1988-06-21 00:00:00"
2729,7.9,"1988-06-22 00:00:00"
2730,10.6,"1988-06-23 00:00:00"
2731,8.1,"1988-06-24 00:00:00"
2732,6.7,"1988-06-25 00:00:00"
2733,8,"1988-06-26 00:00:00"
2734,10,"1988-06-27 00:00:00"
2735,6.7,"1988-06-28 00:00:00"
2736,9.4,"1988-06-29 00:00:00"
2737,9.3,"1988-06-30 00:00:00"
2738,6,"1988-07-01 00:00:00"
2739,5.8,"1988-07-02 00:00:00"
2740,4.9,"1988-07-03 00:00:00"
2741,5,"1988-07-04 00:00:00"
2742,8.4,"1988-07-05 00:00:00"
2743,12.3,"1988-07-06 00:00:00"
2744,13,"1988-07-07 00:00:00"
2745,11.4,"1988-07-08 00:00:00"
2746,6.8,"1988-07-09 00:00:00"
2747,7.6,"1988-07-10 00:00:00"
2748,12.4,"1988-07-11 00:00:00"
2749,7.1,"1988-07-12 00:00:00"
2750,7.5,"1988-07-13 00:00:00"
2751,10,"1988-07-14 00:00:00"
2752,5.3,"1988-07-15 00:00:00"
2753,6.3,"1988-07-16 00:00:00"
2754,8,"1988-07-17 00:00:00"
2755,8.3,"1988-07-18 00:00:00"
2756,9.3,"1988-07-19 00:00:00"
2757,9.5,"1988-07-20 00:00:00"
2758,5.6,"1988-07-21 00:00:00"
2759,7,"1988-07-22 00:00:00"
2760,8.5,"1988-07-23 00:00:00"
2761,8.5,"1988-07-24 00:00:00"
2762,8.2,"1988-07-25 00:00:00"
2763,8.5,"1988-07-26 00:00:00"
2764,9.6,"1988-07-27 00:00:00"
2765,9.7,"1988-07-28 00:00:00"
2766,7.1,"1988-07-29 00:00:00"
2767,8.4,"1988-07-30 00:00:00"
2768,9.2,"1988-07-31 00:00:00"
2769,9.8,"1988-08-01 00:00:00"
2770,8.1,"1988-08-02 00:00:00"
2771,9.4,"1988-08-03 00:00:00"
2772,10,"1988-08-04 00:00:00"
2773,5.1,"1988-08-05 00:00:00"
2774,6.7,"1988-08-06 00:00:00"
2775,6.9,"1988-08-07 00:00:00"
2776,6.8,"1988-08-08 00:00:00"
2777,8.6,"1988-08-09 00:00:00"
2778,9.1,"1988-08-10 00:00:00"
2779,3.9,"1988-08-11 00:00:00"
2780,4.8,"1988-08-12 00:00:00"
2781,8.4,"1988-08-13 00:00:00"
2782,11.6,"1988-08-14 00:00:00"
2783,12.1,"1988-08-15 00:00:00"
2784,12.4,"1988-08-16 00:00:00"
2785,10,"1988-08-17 00:00:00"
2786,10.1,"1988-08-18 00:00:00"
2787,9.7,"1988-08-19 00:00:00"
2788,11.7,"1988-08-20 00:00:00"
2789,7.9,"1988-08-21 00:00:00"
2790,8.6,"1988-08-22 00:00:00"
2791,7.7,"1988-08-23 00:00:00"
2792,5.8,"1988-08-24 00:00:00"
2793,8.7,"1988-08-25 00:00:00"
2794,10.6,"1988-08-26 00:00:00"
2795,6.7,"1988-08-27 00:00:00"
2796,8.8,"1988-08-28 00:00:00"
2797,9.7,"1988-08-29 00:00:00"
2798,9,"1988-08-30 00:00:00"
2799,11.8,"1988-08-31 00:00:00"
2800,15.2,"1988-09-01 00:00:00"
2801,10,"1988-09-02 00:00:00"
2802,10.5,"1988-09-03 00:00:00"
2803,5.5,"1988-09-04 00:00:00"
2804,9.4,"1988-09-05 00:00:00"
2805,8.8,"1988-09-06 00:00:00"
2806,5.3,"1988-09-07 00:00:00"
2807,13,"1988-09-08 00:00:00"
2808,15.2,"1988-09-09 00:00:00"
2809,13.2,"1988-09-10 00:00:00"
2810,11.5,"1988-09-11 00:00:00"
2811,6.8,"1988-09-12 00:00:00"
2812,4.7,"1988-09-13 00:00:00"
2813,5.2,"1988-09-14 00:00:00"
2814,6.8,"1988-09-15 00:00:00"
2815,10.7,"1988-09-16 00:00:00"
2816,10.1,"1988-09-17 00:00:00"
2817,10,"1988-09-18 00:00:00"
2818,9.8,"1988-09-19 00:00:00"
2819,5.5,"1988-09-20 00:00:00"
2820,13.5,"1988-09-21 00:00:00"
2821,16.6,"1988-09-22 00:00:00"
2822,8.4,"1988-09-23 00:00:00"
2823,8.2,"1988-09-24 00:00:00"
2824,11.1,"1988-09-25 00:00:00"
2825,10.8,"1988-09-26 00:00:00"
2826,8.8,"1988-09-27 00:00:00"
2827,10.8,"1988-09-28 00:00:00"
2828,8.7,"1988-09-29 00:00:00"
2829,12.4,"1988-09-30 00:00:00"
2830,9,"1988-10-01 00:00:00"
2831,13.5,"1988-10-02 00:00:00"
2832,14.7,"1988-10-03 00:00:00"
2833,10.9,"1988-10-04 00:00:00"
2834,8.5,"1988-10-05 00:00:00"
2835,6,"1988-10-06 00:00:00"
2836,12.7,"1988-10-07 00:00:00"
2837,11.1,"1988-10-08 00:00:00"
2838,8.7,"1988-10-09 00:00:00"
2839,12.3,"1988-10-10 00:00:00"
2840,13.3,"1988-10-11 00:00:00"
2841,5.6,"1988-10-12 00:00:00"
2842,13.7,"1988-10-13 00:00:00"
2843,8.5,"1988-10-14 00:00:00"
2844,11.2,"1988-10-15 00:00:00"
2845,8.7,"1988-10-16 00:00:00"
2846,11.7,"1988-10-17 00:00:00"
2847,12.5,"1988-10-18 00:00:00"
2848,8.2,"1988-10-19 00:00:00"
2849,15.6,"1988-10-20 00:00:00"
2850,10.3,"1988-10-21 00:00:00"
2851,11.4,"1988-10-22 00:00:00"
2852,9.7,"1988-10-23 00:00:00"
2853,6.3,"1988-10-24 00:00:00"
2854,14.3,"1988-10-25 00:00:00"
2855,11.3,"1988-10-26 00:00:00"
2856,7.3,"1988-10-27 00:00:00"
2857,12.8,"1988-10-28 00:00:00"
2858,11.9,"1988-10-29 00:00:00"
2859,14.3,"1988-10-30 00:00:00"
2860,11.6,"1988-10-31 00:00:00"
2861,13.2,"1988-11-01 00:00:00"
2862,15.5,"1988-11-02 00:00:00"
2863,14.1,"1988-11-03 00:00:00"
2864,9.5,"1988-11-04 00:00:00"
2865,7.2,"1988-11-05 00:00:00"
2866,11.8,"1988-11-06 00:00:00"
2867,16.8,"1988-11-07 00:00:00"
2868,12.5,"1988-11-08 00:00:00"
2869,9.4,"1988-11-09 00:00:00"
2870,11.9,"1988-11-10 00:00:00"
2871,10.3,"1988-11-11 00:00:00"
2872,16.9,"1988-11-12 00:00:00"
2873,17.5,"1988-11-13 00:00:00"
2874,7.5,"1988-11-14 00:00:00"
2875,8.6,"1988-11-15 00:00:00"
2876,11.1,"1988-11-16 00:00:00"
2877,11.5,"1988-11-17 00:00:00"
2878,10.7,"1988-11-18 00:00:00"
2879,15.7,"1988-11-19 00:00:00"
2880,12.8,"1988-11-20 00:00:00"
2881,13,"1988-11-21 00:00:00"
2882,12.9,"1988-11-22 00:00:00"
2883,14.3,"1988-11-23 00:00:00"
2884,13.7,"1988-11-24 00:00:00"
2885,12.1,"1988-11-25 00:00:00"
2886,11.9,"1988-11-26 00:00:00"
2887,11.8,"1988-11-27 00:00:00"
2888,11.4,"1988-11-28 00:00:00"
2889,10.3,"1988-11-29 00:00:00"
2890,11.7,"1988-11-30 00:00:00"
2891,12,"1988-12-01 00:00:00"
2892,17.4,"1988-12-02 00:00:00"
2893,16.8,"1988-12-03 00:00:00"
2894,16.2,"1988-12-04 00:00:00"
2895,13,"1988-12-05 00:00:00"
2896,12.5,"1988-12-06 00:00:00"
2897,12.4,"1988-12-07 00:00:00"
2898,16.1,"1988-12-08 00:00:00"
2899,20.2,"1988-12-09 00:00:00"
2900,14.3,"1988-12-10 00:00:00"
2901,11,"1988-12-11 00:00:00"
2902,14.4,"1988-12-12 00:00:00"
2903,15.7,"1988-12-13 00:00:00"
2904,19.7,"1988-12-14 00:00:00"
2905,20.7,"1988-12-15 00:00:00"
2906,23.9,"1988-12-16 00:00:00"
2907,16.6,"1988-12-17 00:00:00"
2908,17.5,"1988-12-18 00:00:00"
2909,14.9,"1988-12-19 00:00:00"
2910,13.6,"1988-12-20 00:00:00"
2911,11.9,"1988-12-21 00:00:00"
2912,15.2,"1988-12-22 00:00:00"
2913,17.3,"1988-12-23 00:00:00"
2914,19.8,"1988-12-24 00:00:00"
2915,15.8,"1988-12-25 00:00:00"
2916,9.5,"1988-12-26 00:00:00"
2917,12.9,"1988-12-27 00:00:00"
2918,12.9,"1988-12-28 00:00:00"
2919,14.8,"1988-12-29 00:00:00"
2920,14.1,"1988-12-30 00:00:00"
2921,14.3,"1989-01-01 00:00:00"
2922,17.4,"1989-01-02 00:00:00"
2923,18.5,"1989-01-03 00:00:00"
2924,16.8,"1989-01-04 00:00:00"
2925,11.5,"1989-01-05 00:00:00"
2926,9.5,"1989-01-06 00:00:00"
2927,12.2,"1989-01-07 00:00:00"
2928,15.7,"1989-01-08 00:00:00"
2929,16.3,"1989-01-09 00:00:00"
2930,13.6,"1989-01-10 00:00:00"
2931,12.6,"1989-01-11 00:00:00"
2932,13.8,"1989-01-12 00:00:00"
2933,12.1,"1989-01-13 00:00:00"
2934,13.4,"1989-01-14 00:00:00"
2935,17.3,"1989-01-15 00:00:00"
2936,19.4,"1989-01-16 00:00:00"
2937,16.6,"1989-01-17 00:00:00"
2938,13.9,"1989-01-18 00:00:00"
2939,13.1,"1989-01-19 00:00:00"
2940,16,"1989-01-20 00:00:00"
2941,14.5,"1989-01-21 00:00:00"
2942,15,"1989-01-22 00:00:00"
2943,12.6,"1989-01-23 00:00:00"
2944,12.5,"1989-01-24 00:00:00"
2945,15.2,"1989-01-25 00:00:00"
2946,16.2,"1989-01-26 00:00:00"
2947,16.5,"1989-01-27 00:00:00"
2948,20.1,"1989-01-28 00:00:00"
2949,20.6,"1989-01-29 00:00:00"
2950,16.9,"1989-01-30 00:00:00"
2951,16.5,"1989-01-31 00:00:00"
2952,16.1,"1989-02-01 00:00:00"
2953,14.4,"1989-02-02 00:00:00"
2954,16.3,"1989-02-03 00:00:00"
2955,15.7,"1989-02-04 00:00:00"
2956,14.2,"1989-02-05 00:00:00"
2957,13.2,"1989-02-06 00:00:00"
2958,16.8,"1989-02-07 00:00:00"
2959,18.5,"1989-02-08 00:00:00"
2960,16.7,"1989-02-09 00:00:00"
2961,15.3,"1989-02-10 00:00:00"
2962,15.9,"1989-02-11 00:00:00"
2963,15.2,"1989-02-12 00:00:00"
2964,17.5,"1989-02-13 00:00:00"
2965,18.3,"1989-02-14 00:00:00"
2966,19.4,"1989-02-15 00:00:00"
2967,19.4,"1989-02-16 00:00:00"
2968,19.5,"1989-02-17 00:00:00"
2969,20.5,"1989-02-18 00:00:00"
2970,15.7,"1989-02-19 00:00:00"
2971,15,"1989-02-20 00:00:00"
2972,16.1,"1989-02-21 00:00:00"
2973,14.3,"1989-02-22 00:00:00"
2974,13,"1989-02-23 00:00:00"
2975,16.2,"1989-02-24 00:00:00"
2976,17.7,"1989-02-25 00:00:00"
2977,13.2,"1989-02-26 00:00:00"
2978,15.8,"1989-02-27 00:00:00"
2979,18.5,"1989-02-28 00:00:00"
2980,20.4,"1989-03-01 00:00:00"
2981,22,"1989-03-02 00:00:00"
2982,19.7,"1989-03-03 00:00:00"
2983,19.6,"1989-03-04 00:00:00"
2984,20.3,"1989-03-05 00:00:00"
2985,18.3,"1989-03-06 00:00:00"
2986,18.9,"1989-03-07 00:00:00"
2987,20.3,"1989-03-08 00:00:00"
2988,21.4,"1989-03-09 00:00:00"
2989,18.3,"1989-03-10 00:00:00"
2990,17.8,"1989-03-11 00:00:00"
2991,17.7,"1989-03-12 00:00:00"
2992,12.8,"1989-03-13 00:00:00"
2993,15.1,"1989-03-14 00:00:00"
2994,15,"1989-03-15 00:00:00"
2995,14.8,"1989-03-16 00:00:00"
2996,12,"1989-03-17 00:00:00"
2997,12.5,"1989-03-18 00:00:00"
2998,15,"1989-03-19 00:00:00"
2999,17.1,"1989-03-20 00:00:00"
3000,17.3,"1989-03-21 00:00:00"
3001,16.9,"1989-03-22 00:00:00"
3002,16.5,"1989-03-23 00:00:00"
3003,13.6,"1989-03-24 00:00:00"
3004,13.2,"1989-03-25 00:00:00"
3005,9.4,"1989-03-26 00:00:00"
3006,9.5,"1989-03-27 00:00:00"
3007,11.8,"1989-03-28 00:00:00"
3008,10.4,"1989-03-29 00:00:00"
3009,9.7,"1989-03-30 00:00:00"
3010,12.6,"1989-03-31 00:00:00"
3011,13.3,"1989-04-01 00:00:00"
3012,15.1,"1989-04-02 00:00:00"
3013,14.2,"1989-04-03 00:00:00"
3014,14.2,"1989-04-04 00:00:00"
3015,19.2,"1989-04-05 00:00:00"
3016,12.6,"1989-04-06 00:00:00"
3017,14.2,"1989-04-07 00:00:00"
3018,11.9,"1989-04-08 00:00:00"
3019,13.9,"1989-04-09 00:00:00"
3020,13.5,"1989-04-10 00:00:00"
3021,15.3,"1989-04-11 00:00:00"
3022,13.9,"1989-04-12 00:00:00"
3023,14,"1989-04-13 00:00:00"
3024,12.9,"1989-04-14 00:00:00"
3025,8.5,"1989-04-15 00:00:00"
3026,11.4,"1989-04-16 00:00:00"
3027,10.9,"1989-04-17 00:00:00"
3028,12,"1989-04-18 00:00:00"
3029,8.6,"1989-04-19 00:00:00"
3030,9,"1989-04-20 00:00:00"
3031,9.6,"1989-04-21 00:00:00"
3032,10.2,"1989-04-22 00:00:00"
3033,9.8,"1989-04-23 00:00:00"
3034,8.3,"1989-04-24 00:00:00"
3035,11,"1989-04-25 00:00:00"
3036,11.9,"1989-04-26 00:00:00"
3037,14,"1989-04-27 00:00:00"
3038,15.8,"1989-04-28 00:00:00"
3039,14.5,"1989-04-29 00:00:00"
3040,13.2,"1989-04-30 00:00:00"
3041,14.2,"1989-05-01 00:00:00"
3042,14.6,"1989-05-02 00:00:00"
3043,11.8,"1989-05-03 00:00:00"
3044,14.4,"1989-05-04 00:00:00"
3045,10.4,"1989-05-05 00:00:00"
3046,10.3,"1989-05-06 00:00:00"
3047,10.8,"1989-05-07 00:00:00"
3048,10.5,"1989-05-08 00:00:00"
3049,9.5,"1989-05-09 00:00:00"
3050,12.5,"1989-05-10 00:00:00"
3051,13.7,"1989-05-11 00:00:00"
3052,12.7,"1989-05-12 00:00:00"
3053,11.9,"1989-05-13 00:00:00"
3054,11.4,"1989-05-14 00:00:00"
3055,9.7,"1989-05-15 00:00:00"
3056,8.3,"1989-05-16 00:00:00"
3057,8.1,"1989-05-17 00:00:00"
3058,11.7,"1989-05-18 00:00:00"
3059,11.6,"1989-05-19 00:00:00"
3060,7.4,"1989-05-20 00:00:00"
3061,5.2,"1989-05-21 00:00:00"
3062,11,"1989-05-22 00:00:00"
3063,9.5,"1989-05-23 00:00:00"
3064,9.2,"1989-05-24 00:00:00"
3065,10.7,"1989-05-25 00:00:00"
3066,9,"1989-05-26 00:00:00"
3067,10.2,"1989-05-27 00:00:00"
3068,10.3,"1989-05-28 00:00:00"
3069,12.1,"1989-05-29 00:00:00"
3070,13.2,"1989-05-30 00:00:00"
3071,6.6,"1989-05-31 00:00:00"
3072,2.3,"1989-06-01 00:00:00"
3073,1.4,"1989-06-02 00:00:00"
3074,2.1,"1989-06-03 00:00:00"
3075,6.6,"1989-06-04 00:00:00"
3076,8.9,"1989-06-05 00:00:00"
3077,7.8,"1989-06-06 00:00:00"
3078,9,"1989-06-07 00:00:00"
3079,10.3,"1989-06-08 00:00:00"
3080,7.9,"1989-06-09 00:00:00"
3081,7.2,"1989-06-10 00:00:00"
3082,8.6,"1989-06-11 00:00:00"
3083,8.8,"1989-06-12 00:00:00"
3084,6.2,"1989-06-13 00:00:00"
3085,9.5,"1989-06-14 00:00:00"
3086,10.2,"1989-06-15 00:00:00"
3087,9.7,"1989-06-16 00:00:00"
3088,11.2,"1989-06-17 00:00:00"
3089,10.2,"1989-06-18 00:00:00"
3090,10.1,"1989-06-19 00:00:00"
3091,8.1,"1989-06-20 00:00:00"
3092,6.6,"1989-06-21 00:00:00"
3093,5,"1989-06-22 00:00:00"
3094,4.7,"1989-06-23 00:00:00"
3095,5.3,"1989-06-24 00:00:00"
3096,4.5,"1989-06-25 00:00:00"
3097,2.3,"1989-06-26 00:00:00"
3098,1.4,"1989-06-27 00:00:00"
3099,0.5,"1989-06-28 00:00:00"
3100,2.4,"1989-06-29 00:00:00"
3101,8,"1989-06-30 00:00:00"
3102,6,"1989-07-01 00:00:00"
3103,7.1,"1989-07-02 00:00:00"
3104,9.7,"1989-07-03 00:00:00"
3105,6.9,"1989-07-04 00:00:00"
3106,5.3,"1989-07-05 00:00:00"
3107,7,"1989-07-06 00:00:00"
3108,6.2,"1989-07-07 00:00:00"
3109,7,"1989-07-08 00:00:00"
3110,9.7,"1989-07-09 00:00:00"
3111,8,"1989-07-10 00:00:00"
3112,8.5,"1989-07-11 00:00:00"
3113,7.1,"1989-07-12 00:00:00"
3114,7.5,"1989-07-13 00:00:00"
3115,3.3,"1989-07-14 00:00:00"
3116,1.8,"1989-07-15 00:00:00"
3117,2.6,"1989-07-16 00:00:00"
3118,5.3,"1989-07-17 00:00:00"
3119,5.8,"1989-07-18 00:00:00"
3120,5.8,"1989-07-19 00:00:00"
3121,7.2,"1989-07-20 00:00:00"
3122,5.3,"1989-07-21 00:00:00"
3123,1.6,"1989-07-22 00:00:00"
3124,3.1,"1989-07-23 00:00:00"
3125,5.3,"1989-07-24 00:00:00"
3126,7.7,"1989-07-25 00:00:00"
3127,4.2,"1989-07-26 00:00:00"
3128,5.5,"1989-07-27 00:00:00"
3129,9,"1989-07-28 00:00:00"
3130,11.2,"1989-07-29 00:00:00"
3131,8,"1989-07-30 00:00:00"
3132,7.6,"1989-07-31 00:00:00"
3133,3.7,"1989-08-01 00:00:00"
3134,7.5,"1989-08-02 00:00:00"
3135,8.1,"1989-08-03 00:00:00"
3136,8.4,"1989-08-04 00:00:00"
3137,7.1,"1989-08-05 00:00:00"
3138,7.6,"1989-08-06 00:00:00"
3139,7.6,"1989-08-07 00:00:00"
3140,5.6,"1989-08-08 00:00:00"
3141,7,"1989-08-09 00:00:00"
3142,10.5,"1989-08-10 00:00:00"
3143,7.3,"1989-08-11 00:00:00"
3144,7.8,"1989-08-12 00:00:00"
3145,5.8,"1989-08-13 00:00:00"
3146,3.8,"1989-08-14 00:00:00"
3147,5.8,"1989-08-15 00:00:00"
3148,6.7,"1989-08-16 00:00:00"
3149,6.6,"1989-08-17 00:00:00"
3150,6.6,"1989-08-18 00:00:00"
3151,9,"1989-08-19 00:00:00"
3152,8.1,"1989-08-20 00:00:00"
3153,5.1,"1989-08-21 00:00:00"
3154,8.6,"1989-08-22 00:00:00"
3155,7,"1989-08-23 00:00:00"
3156,5.5,"1989-08-24 00:00:00"
3157,7.4,"1989-08-25 00:00:00"
3158,6.2,"1989-08-26 00:00:00"
3159,4.2,"1989-08-27 00:00:00"
3160,6.3,"1989-08-28 00:00:00"
3161,7,"1989-08-29 00:00:00"
3162,4,"1989-08-30 00:00:00"
3163,8,"1989-08-31 00:00:00"
3164,8.8,"1989-09-01 00:00:00"
3165,8.8,"1989-09-02 00:00:00"
3166,6.1,"1989-09-03 00:00:00"
3167,8.6,"1989-09-04 00:00:00"
3168,8.9,"1989-09-05 00:00:00"
3169,7.8,"1989-09-06 00:00:00"
3170,5,"1989-09-07 00:00:00"
3171,7,"1989-09-08 00:00:00"
3172,13.3,"1989-09-09 00:00:00"
3173,7.9,"1989-09-10 00:00:00"
3174,7.5,"1989-09-11 00:00:00"
3175,8.3,"1989-09-12 00:00:00"
3176,7.2,"1989-09-13 00:00:00"
3177,6.5,"1989-09-14 00:00:00"
3178,8.9,"1989-09-15 00:00:00"
3179,7.4,"1989-09-16 00:00:00"
3180,9.9,"1989-09-17 00:00:00"
3181,9.3,"1989-09-18 00:00:00"
3182,10.6,"1989-09-19 00:00:00"
3183,8.6,"1989-09-20 00:00:00"
3184,7.2,"1989-09-21 00:00:00"
3185,12.6,"1989-09-22 00:00:00"
3186,7.8,"1989-09-23 00:00:00"
3187,6.3,"1989-09-24 00:00:00"
3188,9.2,"1989-09-25 00:00:00"
3189,5.8,"1989-09-26 00:00:00"
3190,9,"1989-09-27 00:00:00"
3191,5,"1989-09-28 00:00:00"
3192,11.9,"1989-09-29 00:00:00"
3193,13.4,"1989-09-30 00:00:00"
3194,10.5,"1989-10-01 00:00:00"
3195,6.2,"1989-10-02 00:00:00"
3196,5.1,"1989-10-03 00:00:00"
3197,9.5,"1989-10-04 00:00:00"
3198,11.7,"1989-10-05 00:00:00"
3199,9.2,"1989-10-06 00:00:00"
3200,7.3,"1989-10-07 00:00:00"
3201,9.7,"1989-10-08 00:00:00"
3202,9.4,"1989-10-09 00:00:00"
3203,10,"1989-10-10 00:00:00"
3204,10.9,"1989-10-11 00:00:00"
3205,11,"1989-10-12 00:00:00"
3206,10.9,"1989-10-13 00:00:00"
3207,8,"1989-10-14 00:00:00"
3208,11.2,"1989-10-15 00:00:00"
3209,7.5,"1989-10-16 00:00:00"
3210,7.2,"1989-10-17 00:00:00"
3211,13.2,"1989-10-18 00:00:00"
3212,12.9,"1989-10-19 00:00:00"
3213,9.4,"1989-10-20 00:00:00"
3214,10.2,"1989-10-21 00:00:00"
3215,9.5,"1989-10-22 00:00:00"
3216,12.4,"1989-10-23 00:00:00"
3217,10.2,"1989-10-24 00:00:00"
3218,13.4,"1989-10-25 00:00:00"
3219,11.6,"1989-10-26 00:00:00"
3220,8,"1989-10-27 00:00:00"
3221,9,"1989-10-28 00:00:00"
3222,9.3,"1989-10-29 00:00:00"
3223,13.5,"1989-10-30 00:00:00"
3224,8,"1989-10-31 00:00:00"
3225,8.1,"1989-11-01 00:00:00"
3226,10,"1989-11-02 00:00:00"
3227,8.5,"1989-11-03 00:00:00"
3228,12.5,"1989-11-04 00:00:00"
3229,15,"1989-11-05 00:00:00"
3230,13.3,"1989-11-06 00:00:00"
3231,11,"1989-11-07 00:00:00"
3232,11.9,"1989-11-08 00:00:00"
3233,8.3,"1989-11-09 00:00:00"
3234,9.7,"1989-11-10 00:00:00"
3235,11.3,"1989-11-11 00:00:00"
3236,12.5,"1989-11-12 00:00:00"
3237,9.4,"1989-11-13 00:00:00"
3238,11.4,"1989-11-14 00:00:00"
3239,13.2,"1989-11-15 00:00:00"
3240,13.8,"1989-11-16 00:00:00"
3241,16,"1989-11-17 00:00:00"
3242,10.9,"1989-11-18 00:00:00"
3243,11.9,"1989-11-19 00:00:00"
3244,12.4,"1989-11-20 00:00:00"
3245,13.2,"1989-11-21 00:00:00"
3246,15.5,"1989-11-22 00:00:00"
3247,21.6,"1989-11-23 00:00:00"
3248,14.9,"1989-11-24 00:00:00"
3249,14.4,"1989-11-25 00:00:00"
3250,12.9,"1989-11-26 00:00:00"
3251,13.1,"1989-11-27 00:00:00"
3252,14,"1989-11-28 00:00:00"
3253,17.9,"1989-11-29 00:00:00"
3254,17.7,"1989-11-30 00:00:00"
3255,16.3,"1989-12-01 00:00:00"
3256,18.3,"1989-12-02 00:00:00"
3257,13.7,"1989-12-03 00:00:00"
3258,13.3,"1989-12-04 00:00:00"
3259,10.6,"1989-12-05 00:00:00"
3260,14.1,"1989-12-06 00:00:00"
3261,16,"1989-12-07 00:00:00"
3262,16.5,"1989-12-08 00:00:00"
